"","x"
"Idh3a",0.019338443093814
"Fadd",0.0193138421782429
"Ppp1r21",0.019298040818728
"Ints7",0.0192841608269332
"Npat",0.0192830926079017
"Gigyf1",0.0192534160763986
"Wwc2",0.019247249490219
"RP24-234D9.2",0.0192330023591684
"Skiv2l2",0.0192298386945713
"AC163616.2",0.0192276059151662
"RP23-278I3.4",0.0192267946784689
"Etnk1",0.0192167528729705
"Nipal2",0.0192140286299095
"Fkbp3",0.0192022935863307
"Ndnf",0.0192013174751032
"Slc52a2",0.0191991919863261
"Znhit2",0.0191969884370893
"Dhx16",0.019194633286442
"Parva",0.0191826512815284
"N4bp1",0.0191784752191084
"S100a6",0.0191451634047102
"RP23-60P18.10",0.0191421049284718
"Odf2",0.0191416922970869
"Hck",0.0191396435440701
"Fhl1",0.0191097320518573
"Wbp1l",0.0190906510023827
"B3glct",0.0190875708396456
"Fermt1",0.0190869094400288
"Tusc2",0.0190841122527402
"Tiprl",0.0190774283619936
"Alkbh8",0.0190611116801712
"Zswim8",0.0190540319238074
"Pus7",0.0190522047433995
"Cdkn2aipnl",0.019045050732464
"Tmem87a",0.0190437618419573
"Bre",0.0190397785580698
"Mlec",0.0190293264671938
"Prmt5",0.0190242174373782
"Trmt11",0.0190203930707124
"Armt1",0.0190155247388055
"Cdkal1",0.0190120296190722
"Mars",0.0190061915100978
"Eif3b",0.0189974024754216
"Tet1",0.018997279252299
"Cryzl1",0.0189920665187812
"Med17",0.0189822162764914
"Igsf8",0.018980851194657
"Sft2d1",0.0189594432608185
"Snx18",0.0189579842302281
"Amn1",0.0189525525696987
"RP23-14F5.4",0.0189390153290445
"RP23-303F24.3",0.018934448261244
"RP23-39I7.3",0.0189223961715729
"Scaf8",0.0188966746443725
"Lurap1l",0.0188921487916288
"Snhg20",0.0188778323024696
"Parp1",0.0188669666635123
"Mrpl46",0.0188591684906882
"AC121113.1",0.0188564857783454
"Cep83",0.0188546695041565
"RP24-535M14.2",0.0188522071900868
"Nop2",0.0188493192769117
"Smox",0.0188338941916269
"Zfp943",0.0188323515979292
"Akip1",0.0188173084678055
"Abhd4",0.0188153753166685
"Fbn2",0.0188149657803569
"Ccdc43",0.0188055741656336
"Atpaf2",0.0187957919749606
"Snrnp200",0.0187891638957854
"Tyro3",0.018780792877228
"Sec31a",0.0187718455297225
"Ankra2",0.0187643319415661
"RP23-207P16.1",0.0187632820089998
"Zfp318",0.0187574695891727
"Zbtb11",0.018747243742678
"Elac2",0.0187363819786497
"Phb",0.0187347358230483
"Btrc",0.018734134203737
"Saysd1",0.0187334240426843
"Ppat",0.0187331492050657
"Gtf3c1",0.0187269411684817
"Mrps31",0.0187239169333482
"Ipo4",0.0187237634097247
"Cox10",0.0187223675243842
"Pdk2",0.0187183758772367
"Rap2a",0.0186928541287086
"Snrpc",0.0186804852515333
"Snord104",0.0186763513189108
"Pigc",0.018661059197671
"Abcf1",0.0186439739738444
"Ptrf",0.0186416075911656
"Fgf1",0.0186364130392518
"Mfge8",0.0186343865278235
"Map4k5",0.0186286803379821
"RP24-251F16.4",0.0186247137370646
"Arhgef16",0.0186230438940108
"RP24-298F19.6",0.0186157156974181
"Krt19",0.0186156653876993
"Fam63a",0.0186135689458735
"Tjp1",0.0186124630622556
"Kdsr",0.0186085143350668
"Mapkap1",0.0185893283149367
"Gna13",0.018566273398955
"Ttll12",0.0185609044762644
"Arhgdib",0.0185508825411114
"Jmjd1c",0.0185362688768629
"Rpp14",0.0185310322848148
"Rps15a-ps7",0.0185194330667056
"Edn3",0.018510666394761
"Slc4a1ap",0.0185065394918951
"Ccdc124",0.0184873987862664
"Mkrn2",0.0184850373253287
"Racgap1",0.0184779591656454
"Cited4",0.0184718317911099
"Hnf1b",0.0184440202443812
"Haus2",0.0184355231147896
"Chtf8",0.0184253870809856
"Gramd2",0.0184221951812181
"Fut11",0.018408625132914
"Ssx2ip",0.0183935522998275
"Plekha5",0.0183719223172041
"Phospho2",0.0183663758217644
"Mllt11",0.0183497815495932
"Tceal1",0.0183194586002593
"RP23-421B5.3",0.0183070209598106
"Ifi35",0.0182987469448765
"RP23-354K2.1",0.0182949261829501
"Fam64a",0.0182896252200166
"Chmp6",0.0182864259344674
"Mrps10",0.0182798668068233
"Nrm",0.0182765988829003
"Ccdc163",0.0182723815216075
"Mettl10",0.0182555255033915
"Leo1",0.0182412846710319
"Vipas39",0.0182353504699062
"Rpusd1",0.0182290130272822
"Gm26623",0.0182197021162897
"Stk17b",0.0182089378164908
"Pwwp2a",0.0182084527372498
"Enpp5",0.0182062600727686
"Polr2h",0.0181995566587385
"Mettl22",0.0181947536233472
"Sppl3",0.0181906038030904
"Tacc2",0.0181886665852449
"Pcyt2",0.018187640282702
"RP23-253N17.1",0.0181872483638868
"Mxi1",0.0181765729632967
"Snhg6",0.0181763213883471
"Kctd20",0.0181695623363954
"Tubgcp2",0.0181684225434962
"D030056L22Rik",0.0181516148099749
"Echdc3",0.0181368755645607
"Rpl24",0.0181361197519305
"Haus8",0.0181087550966347
"Myo18a",0.0181086654808123
"Mfsd14a",0.0181077263455925
"Nme4",0.0181068558855829
"Ilf3",0.0180986905601936
"Pvrl4",0.0180966632819289
"Furin",0.0180902292700652
"Tank",0.0180866708938024
"Hdhd3",0.018051009785591
"Nsmce2",0.0180310690030456
"Parn",0.0180299807131975
"Rpgr",0.0180258679804451
"Ltbp3",0.0180226236531417
"Coq5",0.0180224087135749
"Zfp655",0.0180164325761595
"Elmod3",0.0180157909198015
"Zfp821",0.0180155637556114
"Mrps33",0.0180112516681336
"Clybl",0.0180064411987422
"Snapin",0.0179907275252357
"Klf7",0.0179780295329329
"Mkln1",0.0179692805420469
"Wwp1",0.017967531595521
"Cav2",0.0179635073796485
"Polr3e",0.0179381872950934
"Marveld3",0.0179237698498807
"Dtwd1",0.0179187037642381
"RP23-85B15.5",0.0179173631644702
"Gtf2e2",0.0179145681845099
"Rrp8",0.0179129960450092
"Zfp932",0.0179115408337049
"Fam136a",0.0179031229065859
"Klf16",0.0178994867474063
"Dnajc17",0.0178968844872291
"Kitl",0.017891653988634
"Mecp2",0.0178794193031991
"Kdm2a",0.0178635926191949
"Trap1",0.0178597111760123
"Tmem138",0.0178533955509949
"Fam117a",0.0178512282052325
"Brf1",0.0178494865846122
"Rps4l",0.0178423594344498
"Epb41l4b",0.0178295827158271
"Thoc3",0.0178215579362739
"Rpl28-ps3",0.0178209290644213
"Mapk1ip1",0.0178185576735142
"Tagap1",0.0178101604866423
"Coa7",0.0178083416629635
"Lamb2",0.0178064099296596
"Pdxdc1",0.0177990849850302
"Osbpl5",0.0177763770346712
"Cox6b2",0.0177759271451713
"Rmnd5b",0.0177576027060032
"AC122514.1",0.0177477075824905
"Hbp1",0.017731239850357
"Zswim7",0.017716378904783
"Aqp5",0.0177067861841516
"Col18a1",0.0176982790167625
"Ppih",0.0176893619439739
"RP23-386K20.6",0.017679144384599
"RP23-38F20.4",0.017668135529666
"Ino80d",0.0176648235008506
"Eno1b",0.0176619069031759
"9130008F23Rik",0.0176547816679177
"Med6",0.0176460642745635
"Golga2",0.0176425281193907
"Dolpp1",0.0176263135095311
"Slc16a12",0.0175959229120912
"Ralb",0.0175808452157638
"Marcks",0.0175736596557297
"Cep57",0.0175589934645455
"Sec23ip",0.01755158402573
"Plekhh3",0.0175370693271597
"Arhgef17",0.0175351880770885
"Ctu2",0.0175210669344377
"Stn1",0.0175174967659446
"Hdac1",0.0175089056408459
"Armcx2",0.0175053709866054
"Vegfa",0.0175030665991541
"Plekha1",0.017501266304815
"RP24-155O13.4",0.0174992877324981
"Lpgat1",0.0174941346632214
"Lama3",0.0174816857215801
"Ecd",0.0174813740468023
"Thap7",0.0174737787370149
"Zfp263",0.0174669097794813
"Dynlrb2",0.0174658810865824
"Gstm4",0.0174651614492052
"N6amt1",0.0174645190023561
"RP23-418O21.5",0.0174644979783496
"Dfna5",0.0174609178970701
"Slf2",0.0174475495800909
"Ppp2r3c",0.0174048576258309
"Sf3b3",0.0173985945059195
"RP24-387G4.1",0.0173778612765958
"Taf5l",0.017367279663835
"Ahnak",0.0173622120409792
"Cdadc1",0.0173610095694871
"Phax",0.0173564855353441
"Efhd2",0.0173550861092849
"Mcm6",0.0173517539781453
"Dzip1l",0.0173495594305709
"Tle6",0.0173237556734161
"Rbm15",0.0173093388949091
"Mcm2",0.0173076997920213
"Hebp2",0.017302289545548
"Lipo1",0.0172947166890352
"Rnf216",0.0172918820885489
"Apmap",0.0172788525608718
"Tars2",0.0172759827102748
"Fras1",0.0172721724068853
"Kiz",0.0172705237297703
"Lrrc14",0.0172339202333107
"Fam183b",0.0172216212518285
"Tmem216",0.017214074986816
"Cdipt",0.0172025471687919
"Ccdc127",0.0171928135058428
"Parg",0.0171847395961938
"Csk",0.0171761079758521
"Ldlrad3",0.0171749016882595
"Fgfr1op",0.01714814592573
"Acap2",0.0171436793662028
"Gm47283",0.0171247931486183
"Fam20c",0.0171232536953081
"Nsmce3",0.0171226983024941
"Elk4",0.0171203401423274
"Man1a2",0.0171201901700891
"Pvr",0.0171091720416909
"Cryz",0.0170980159929036
"Sar1a",0.0170976062665247
"Traf7",0.0170974706079846
"Cdc42ep5",0.0170959949207258
"Snapc1",0.017084750090735
"Agpat2",0.0170812914606465
"Skp2",0.0170787970551376
"Ttc5",0.0170768630841737
"Smoc2",0.0170682831068992
"Dctpp1",0.0170660114729986
"Ylpm1",0.0170549614086635
"Vhl",0.0170429011781704
"Trim3",0.0170303505633889
"Dhfr",0.0170243633723038
"Snrpf",0.0170225189295945
"Wnt4",0.0170194623520425
"RP23-52O21.2",0.0170171441923717
"Kdm5c",0.0170125545170843
"Rbfa",0.0169965924553237
"Htatsf1",0.0169854254125412
"Zmym2",0.0169850051851865
"Plekhg5",0.0169793981405573
"Cops5",0.0169789100667603
"Pex19",0.0169771089209119
"Ehd2",0.0169690742635382
"Kif23",0.016956797251009
"Pard6b",0.0169453382328938
"Spats2l",0.0169387541441963
"Sparc",0.0169316812239598
"Sptssa",0.0169273291097599
"Rpap3",0.0169269286672377
"Dgat1",0.0169215184899119
"Exosc1",0.0168906539928933
"Metap1d",0.0168856848785896
"Ddah2",0.0168840388476684
"Abhd14a",0.0168836090679418
"Gm2a",0.0168601984690415
"Traf1",0.0168546873294338
"Csrp2",0.0168463394857378
"Tor3a",0.0168379150387692
"Cenpt",0.0168256064515642
"Plcb4",0.0168253028936574
"Fam109a",0.0168069076232517
"Ngrn",0.0167926994664204
"Crls1",0.0167776619260464
"Wsb1",0.0167772705425893
"Gtf2f1",0.0167544340662835
"Ppp1r14b",0.0167520772677121
"Pcx",0.016747247209525
"Zfp827",0.0167392894893717
"Fkbp10",0.0167386060199661
"Il11ra1",0.0167349571713587
"Pik3r2",0.0167256521811842
"Zmpste24",0.0167235901557873
"Cstf2t",0.0167173896358579
"Epb41l1",0.0167119903181212
"Mycn",0.0167022681792141
"Mcat",0.0167016951770933
"Pacrgl",0.0166982310915375
"Pmm2",0.0166890851400623
"Epb41l5",0.0166745259376586
"Pla2g10",0.0166625890303241
"Cenpa",0.0166547938609103
"Tmem39b",0.0166453076540788
"Fahd1",0.0166435135919786
"RP23-184H3.5",0.0166383552666757
"Ccdc85c",0.0166374461381115
"Ccdc91",0.0166299074486413
"Itpa",0.0166206780557405
"Fancl",0.0166135968791664
"Ccng1",0.0166084507374348
"Slc1a5",0.016600231377422
"Dync1h1",0.0165998979605883
"Fbln1",0.0165941127552412
"Fbp2",0.0165933916766942
"Cln5",0.0165736930384617
"Apbb2",0.0165635452309164
"Mthfd1",0.0165621548466011
"Mrps5",0.0165596305121409
"Rev3l",0.0165534699600281
"Tmem214",0.0165533251139901
"Seh1l",0.0165528629879978
"Zcchc9",0.0165501854353711
"Ints12",0.0165430071146132
"Man2c1",0.016527748837683
"As3mt",0.0165178693096208
"Cask",0.0165021931289561
"Col4a4",0.016470595727839
"Phactr4",0.0164698541925476
"Lsm10",0.0164641227944416
"Tnpo3",0.0164611895044693
"Ptpn6",0.016439860712904
"Traf2",0.0164342115789144
"Arhgap1",0.0164214951426464
"Nicn1",0.0164199369142289
"Vcpip1",0.0164051454476121
"Colgalt1",0.01638653293625
"Stau2",0.0163770677388533
"Tnfrsf4",0.01636438339881
"Psmb8",0.016359243628471
"Tle1",0.016350100258405
"Impdh1",0.0163460735697664
"Il15",0.0163423481604508
"Micu3",0.0163410294235128
"Ak1",0.0163405290066717
"Tbp",0.016338300794194
"Ip6k1",0.0163274441339193
"Plrg1",0.0163157791570785
"Wdr82",0.0163103035462859
"Pbxip1",0.0162988921767372
"Sec24b",0.0162943695513256
"Sesn3",0.0162764613853292
"AC127339.2",0.0162618748843034
"Lgals8",0.016240879540391
"Rnpepl1",0.0162345770779293
"Polr3f",0.0162338055911495
"Gemin2",0.0162274591577112
"Plpp6",0.0162254135615629
"Galnt1",0.0162183736794895
"Mif4gd",0.0162182078065256
"Eif2b4",0.0162170069895106
"Creld1",0.0162168734605685
"Impa2",0.0162155704123626
"Sirt7",0.0162090771583541
"Suco",0.0162053524994855
"Aagab",0.0162029049724371
"Scai",0.0161982523911562
"Ethe1",0.0161928347418476
"Lypla2",0.0161376566620513
"Aptx",0.0161370756038275
"RP23-71G16.2",0.0161248485263392
"RP24-221D13.1",0.0161109857301695
"Chmp1a",0.0161089980900059
"Maea",0.0161000332870494
"Aktip",0.0160929874724256
"Camk1",0.0160899998091261
"Mapk6",0.0160830254962811
"Mki67",0.0160805875966348
"Rbm12",0.0160793231005343
"Chd7",0.0160789941113997
"Mrpl9",0.0160755463009072
"Itgav",0.0160403041012738
"Ssbp3",0.0160388427761404
"Trp53i11",0.0160295727036651
"Rmnd5a",0.0160206313423118
"Cebpz",0.0160175216232709
"Eri1",0.0160116600583072
"Tmem106b",0.0160092721501943
"Vars2",0.0160019371784737
"Sh2b1",0.0160005859244986
"AC115631.3",0.0159710086132481
"S100a10",0.0159654917267534
"Nudt19",0.015963950053681
"Morn2",0.0159561934825375
"Grina",0.0159303029611892
"RP23-126M2.1",0.0159295914238341
"RP24-142I9.2",0.0159243429219224
"Ski",0.0159191881394823
"Igf2bp1",0.0158733715583652
"Tmem139",0.0158689293328405
"Rgma",0.0158668718094244
"Nol11",0.0158564405933183
"Sf3a2",0.0158521847437851
"Naf1",0.0158418248597272
"Mboat1",0.015836546820268
"AC110538.1",0.0158355283876928
"Grpel2",0.0158314925757201
"Wdr4",0.0158299902297507
"Polr3d",0.0158274343574342
"Ebna1bp2",0.0158205782227703
"Plpp3",0.0158127421467933
"Rrs1",0.0158122302858844
"Trim16",0.0158119618537349
"Washc3",0.0157782528127217
"Rprd2",0.0157774947956313
"Sfxn2",0.015774832721239
"Misp",0.0157607326571883
"Naa30",0.0157570209032879
"RP23-405M23.1",0.0157518099840241
"Ctxn1",0.0157397102322624
"Entpd6",0.0157306802034718
"Rpl18-ps2",0.0157164790184479
"Pgrmc1",0.0157128905439903
"Cyb5r4",0.015693068860245
"Adamtsl5",0.0156914926928453
"Ltv1",0.0156911338185043
"Cipc",0.0156884322390748
"Rrm2",0.0156499844430801
"Dnajc13",0.0156396526486077
"Terf1",0.0156297811065833
"RP23-56B11.5",0.015588047883062
"Vcp",0.0155629913130301
"Gm24276",0.0155618104911951
"Cinp",0.0155569593798425
"Pard3b",0.0155477329333135
"Gprc5c",0.0155311917094009
"Snx21",0.0155026540877496
"Gnal",0.0155012867217126
"Mterf4",0.01549824768569
"Nono",0.0154980521188584
"Cyp39a1",0.0154849840483854
"Mrpl39",0.0154734309771301
"RP24-238B3.4",0.0154570312435961
"Gskip",0.0154466897918902
"AC114008.1",0.0154359879709967
"Pwp1",0.0154295222911178
"Eif2b2",0.0154275842808364
"Tprkb",0.0154160359341019
"Klf15",0.0154106957797736
"Ptpn21",0.015407402611434
"RP24-191C15.4",0.0154058962789367
"Pwwp2b",0.0154039796012758
"Ephb4",0.0154024625175272
"Brwd3",0.015399735809334
"Cdc40",0.0153827070436411
"Eno1",0.0153814994953959
"Nudt3",0.015372496578666
"Mpv17l",0.0153611150451202
"Col4a1",0.0153487025088785
"F3",0.015345024594324
"Exosc2",0.0153446664559156
"Zbtb45",0.0153433422872962
"Maip1",0.0153334586528457
"Phrf1",0.015325837819411
"Birc5",0.0153127720229866
"Akr1c19",0.015308729092941
"Ift81",0.0152657597220517
"Pqbp1",0.015260562733615
"Rsph1",0.015252761813493
"Hmces",0.0152454398004687
"RP23-70B19.5",0.0152452056673393
"Haus1",0.0152359351192473
"Capn7",0.0152241392105755
"Ccdc173",0.0152171221138835
"Polr2j",0.0152169826878227
"Pgam1",0.015215882385396
"Pcif1",0.0151947617178288
"Pofut2",0.0151927193943602
"Rps6-ps4",0.0151885203198309
"Rps19-ps8",0.0151721667803952
"Pkp3",0.0151704512666083
"Ctf1",0.0151546283336713
"Tmem115",0.0151528977463393
"Cyp4f16",0.0151468896928024
"Src",0.0151456710285475
"Parp12",0.0151374507244452
"Hexim1",0.0151332248117028
"Acy3",0.0151294117127166
"RP23-3M10.7",0.0151281315347009
"Trmt10a",0.0151191883911847
"Mrto4",0.0151169175230158
"Sema4b",0.0151161048876519
"Bicd2",0.015115706211065
"Casc3",0.0150820674863396
"Ift46",0.0150755706731724
"Smo",0.0150715378572173
"Ttc23",0.0150618140520474
"Slc30a6",0.0150560300198731
"Naa25",0.0150304137855618
"Pdpn",0.0150286249044753
"Dnajc25",0.0150262493544475
"Tnpo1",0.0150257883313574
"Nrp2",0.0150242463295203
"Tctex1d2",0.0150210127920301
"Taok2",0.0150150188014372
"Necap1",0.0150146921839906
"Nln",0.0150018307196163
"Cul4b",0.0150015274200912
"Scrn2",0.0149990801494606
"Mier3",0.0149948878344611
"Map3k11",0.0149859279822526
"Rps15a-ps3",0.0149498140956188
"Bcl2l1",0.0149477912641368
"Rps27a-ps2",0.0149414899130726
"Sart1",0.0149357130468832
"Itpripl2",0.0149337626478762
"Sh3bgrl3",0.0149286107390608
"Nceh1",0.0149259379887556
"Bag3",0.014898837873865
"Abhd2",0.0148935821569037
"Hspb6",0.0148846749243796
"RP23-108H19.3",0.0148790880322816
"Dnajc24",0.0148743475886417
"Ttc8",0.0148664624255497
"Ndufaf4",0.014866203051356
"Fam219b",0.0148621154174508
"Irf2bp1",0.0148580296113383
"Ift172",0.0148545874127492
"Wdr18",0.0148363651435873
"Llph-ps2",0.0148213438199693
"Iws1",0.0148143851399542
"Rnf113a2",0.0148106707089894
"RP23-353K7.9",0.0148051613427164
"Rab17",0.0148025815538245
"Cers3",0.0147958867945814
"Cited1",0.0147814148730789
"Adamts10",0.0147793252545602
"Ager",0.0147743041136884
"Dpysl2",0.0147667554230272
"Hmgcl",0.0147523735536181
"Hipk2",0.0147445590189576
"Tbc1d7",0.0147017837250924
"Acp6",0.0146848176705196
"Rpl7l1",0.0146794638959061
"Lurap1",0.0146658932163539
"Ppp2r3a",0.0146643915474192
"Ccdc191",0.0146640399198103
"Spink4",0.0146413329357391
"RP23-281H4.3",0.0146327470706827
"Ggh",0.0146047320328195
"RP23-357D17.4",0.0145977561233885
"Herc1",0.0145972815319152
"Pias1",0.0145934929890984
"Zfp57",0.0145848928830906
"Zscan26",0.0145829377618883
"Eloa",0.014570667978215
"Nadk2",0.0145683823359174
"Armc5",0.0145625021705404
"Habp4",0.014562225803307
"Cmc4",0.0145542273814573
"Sult2b1",0.0145532637170665
"Arhgef19",0.0145423551945524
"Pdcd11",0.0145252199634706
"RP23-465K20.3",0.0145176750005919
"Fam220a",0.0145097370137841
"Ehd4",0.0144843976418105
"Slc5a3",0.0144836617629846
"Ehd1",0.0144821825526956
"Lrrc8e",0.0144817964023854
"Fbxo5",0.0144815866853818
"Rps12-ps10",0.0144718400595353
"Tmem80",0.0144683951221517
"Riok1",0.014459899693553
"Flot1",0.0144491833880461
"Ddc",0.0144482671795686
"Inpp5f",0.0144298305657069
"Sorbs3",0.0144231368429197
"Lrrc58",0.0143912182098294
"Mipep",0.01437731560256
"Nme6",0.0143766552108858
"Hddc2",0.0143741041915893
"Serpinb6a",0.0143644893599879
"Rrp9",0.0143613148225245
"Sdhaf1",0.0143470147539269
"Pbx2",0.0143341672057146
"Bcar3",0.0143334779961778
"Sike1",0.0143304150234083
"AC164158.1",0.0143295159780176
"Fance",0.0143282617932751
"Cops7a",0.0143046109377858
"Scmh1",0.0142992276899735
"RP24-122D14.1",0.0142927006337758
"Rnpc3",0.0142923442101551
"Rcn3",0.0142884969453257
"Lima1",0.0142805445845729
"Tspan7",0.0142792731366825
"Rabep2",0.0142786711586407
"Bloc1s6",0.0142558229319522
"RP24-93H15.3",0.0142511978741675
"Arl3",0.0142500970984324
"Fbxo30",0.0142466296306425
"Keap1",0.0142258729142187
"Psmc3ip",0.0141821923459796
"Trmt10b",0.0141763999815037
"Ldb1",0.0141741052412332
"Eral1",0.0141693899491784
"Mapk8ip1",0.0141677575453992
"Hccs",0.0141674038397261
"Sept11",0.0141620221498121
"Tmub1",0.0141451767815997
"Ccdc34",0.0140859331330241
"Cep70",0.0140839333971096
"Rps3a2",0.0140798967772666
"Zfp788",0.0140781814958641
"Arhgap45",0.0140714224735416
"Evpl",0.0140595867109525
"Rcn2",0.014048817518438
"Wdyhv1",0.0140464697818806
"Epb41l4a",0.0140366896548509
"Impact",0.0140249691374933
"Taf1",0.0140211174212829
"Chuk",0.0140119903579538
"Rhof",0.0140113919385978
"Slc25a16",0.0140030438190469
"Rassf1",0.0140016928145239
"Hcfc1",0.0139979813159192
"Fbxo6",0.0139977751024501
"Hdhd2",0.0139826579061453
"Hspg2",0.0139308730785386
"Cblc",0.0139190518357784
"Ankle2",0.013916834344703
"Wdr45",0.0138962365202224
"Sdc2",0.0138857863320439
"Rqcd1",0.0138853885978452
"Sh3bp1",0.0138845509107728
"Arfgap3",0.0138688067704638
"Agtrap",0.0138684261147918
"Tspan15",0.0138624026088475
"Daxx",0.0138593304495335
"Fam114a1",0.0138472363700926
"Wdtc1",0.0138344842678334
"Ifngr2",0.0138195427911216
"Fbxo17",0.0138175774018991
"Birc6",0.0138150251007262
"RP24-373L7.2",0.0138110366002492
"Top3b",0.0137861693440434
"Ttc37",0.0137797983626186
"Spa17",0.0137792048837537
"Tmem98",0.0137741578484691
"Pfas",0.0137721658777627
"Nudcd3",0.0137656310242036
"Tfdp1",0.0137653311749159
"Sec14l1",0.0137606091043885
"Brix1",0.0137456422539818
"Zc3hav1",0.0137365328932254
"RP24-179I4.3",0.01373082518306
"Map3k4",0.0137297571069386
"Rhod",0.0137211310770388
"Mphosph6",0.01371125652846
"Msrb2",0.0136872055969683
"RP23-114B10.6",0.0136819858014923
"Gm5514",0.0136779670004228
"Gmnn",0.0136770694343811
"Hmmr",0.0136584105497981
"Ccpg1os",0.013645288152716
"Alg9",0.013645276992923
"Trim33",0.0136444429176523
"Yme1l1",0.0136309445418572
"Bloc1s5",0.0136308237341763
"Paf1",0.0136060330027794
"Anxa8",0.0135907578195431
"Man2b1",0.0135877269901531
"Tmed7",0.0135846716642961
"Wrnip1",0.0135824996234939
"RP23-221O14.10",0.0135780558798866
"Trim35",0.0135710304095662
"Tradd",0.0135690706389871
"Itgb6",0.013557706366893
"Sfswap",0.013552645046657
"Elp3",0.0135179653821499
"RP24-234J3.2",0.0135139686672218
"Cstf1",0.0135041774311984
"Ing3",0.0135008370749586
"Fam69a",0.0134967891053385
"Cttnbp2nl",0.0134677052584958
"Ascc2",0.0134593436993756
"Ppfia1",0.0134569714209108
"Zfp579",0.0134500039100157
"Zfp609",0.0134388074141046
"Spats2",0.0134369649038893
"Gabpa",0.0134261756973745
"Scnn1b",0.0134259640090773
"RP24-66B2.2",0.0134203033673046
"Pcolce",0.0134059311158861
"Mrpl19",0.0134050111747815
"Kctd9",0.0134011760958178
"Retreg1",0.0133892647891729
"Rnf41",0.0133870005361793
"Ccnl2",0.0133754466635235
"Il18r1",0.0133649378930532
"Tuba1a",0.0133625054970795
"Plscr3",0.0133421845725361
"Tmem181a",0.0133392995405809
"Cytl1",0.0133139012531603
"Gnai1",0.0133040407450135
"Rbm45",0.0133025166461647
"Akr1c14",0.0132977141859575
"Prkag1",0.0132950509005511
"Tfb2m",0.0132926559359407
"Cby1",0.0132842857094056
"Gsn",0.0132444348163141
"Slc35a2",0.0132437159211217
"Ift57",0.0132353494634626
"Adgrl2",0.0132313860041132
"Scgb3a1",0.0132152479084282
"Bcl2l13",0.0132139689235248
"Nutf2",0.0132102282760014
"RP24-224I13.6",0.0132093530451212
"Spata6",0.0131849475500353
"Ikzf2",0.013184840763684
"Lrfn4",0.013165928156115
"RP23-324H19.3",0.0131463153034436
"Gpat4",0.0130699943564841
"Cnksr1",0.0130607904894185
"Ddx56",0.0130516087286957
"Slc6a14",0.0130444949963092
"Fzd3",0.0130220272082444
"Gtf2h4",0.0130026458279165
"Adgrl1",0.0129981491199071
"Asb13",0.0129869586787277
"Trub1",0.0129666153083446
"Tulp4",0.0129597833468982
"Golph3l",0.0129542825762563
"Mthfsd",0.0129541339724785
"Serinc2",0.0129250780653438
"Rpe",0.012924385741059
"Cdk6",0.0129236985470437
"Slc50a1",0.0129201774456649
"Lingo4",0.0129139120365923
"Zfp830",0.0128995457549666
"Ccdc58",0.0128991080936065
"Mapkapk3",0.0128692632432345
"Pgrmc2",0.0128530687826452
"Myo10",0.0128441202267977
"Pan3",0.0128412963186419
"Macrod2",0.012824689446525
"Chmp7",0.0128236176809232
"Coq6",0.0128164988800087
"Fbxw5",0.0128137424138054
"RP24-127H11.10",0.0128068799410795
"Idua",0.012806187249301
"Cdkn2b",0.0127888762225788
"Ammecr1l",0.0127873029670264
"Myh14",0.0127818472812347
"Mlf1",0.0127704891839845
"Dusp9",0.0127627326288549
"Zbtb8a",0.0127557997975386
"Aars",0.0127533728706168
"Mafg",0.012732394142042
"Mea1",0.0127101295608515
"RP23-332K7.1",0.0127068645583582
"Mmp11",0.0126825477886613
"Rwdd1",0.0126568351813609
"Bcl9",0.01265221859682
"Zbtb12",0.012638355644359
"Sun1",0.0126259370543384
"RP24-269A16.1",0.0126211720495651
"Tada3",0.0126149428477827
"RP23-39I3.2",0.0125936587063154
"Atp11b",0.0125877562189498
"Tesc",0.0125843327075377
"RP23-348N2.2",0.012572838220905
"Rpa1",0.0125618696618452
"Psen1",0.0125389173666839
"Mcm7",0.0125257855931257
"Pdhx",0.0125211531110766
"Cep89",0.0125059660481439
"Cdc42bpg",0.0125002481590067
"RP24-467O4.1",0.0124944524015384
"Lyrm9",0.0124823057486974
"Mtmr14",0.0124633842952623
"Narfl",0.0124573872945868
"Lmbrd2",0.0124504424736295
"Mb21d2",0.0124430420474567
"Slc25a13",0.0124175778671555
"Rbpj",0.0124170331449
"Mul1",0.0124082657493539
"Hs2st1",0.0123930866045752
"Ndn",0.0123867431602472
"Dock1",0.0123808471697094
"RP23-264J18.3",0.0123743074350792
"Thop1",0.0123659008689599
"RP24-503L4.3",0.0123461524731128
"Mlycd",0.0123459441650322
"Zfp26",0.0123447047645302
"Syne4",0.0123293879762704
"Mrgbp",0.0123275139268865
"RP23-469C2.2",0.0123193382447913
"Acsl1",0.0123035326291573
"Tmem51",0.0122808135439076
"Mier2",0.0122757377509379
"Zswim4",0.0122721862836788
"Acot2",0.0122643204297147
"Mical2",0.0122627328670517
"Polr2k",0.0122617183259024
"Pcgf1",0.0122571773722415
"Tnip1",0.0122522063835885
"Dlg1",0.0122455029395741
"Plxnb1",0.012243036411457
"Egln1",0.0122396331469313
"Zpr1",0.0121908613467847
"Slc15a4",0.0121903656516473
"Bola3",0.0121884456689103
"Adprhl2",0.0121594805566466
"Mcts2",0.0121565610427233
"Actr1a",0.0121413943035172
"Gm22639",0.0121353463406612
"Rusc1",0.0121195175031348
