"gene","distance","Z","FC","p.value","p.adj"
"Egr1",1.52820310937226e-07,1.75297979066367,6.00630033079892,0.0142548847296507,0.389994399101497
"Lgals3bp",1.52613435208151e-07,1.75168148748586,5.99004965423039,0.0143867973930102,0.391949555866714
"Rpl35a",1.52468202895546e-07,1.75076914996403,5.9786543950149,0.0144800457117514,0.392540868520634
"mt-Cytb",1.52391386584525e-07,1.75028629751066,5.972631598453,0.01452958180829,0.392540868520634
"Il3ra",1.52134846214617e-07,1.74867223410189,5.95253949929031,0.0146960999897061,0.395392167357902
"Cyb5r1",1.51887619053189e-07,1.74711457605472,5.93320883649354,0.0148581623715947,0.398100515774463
"Pkib",1.51639594978044e-07,1.74554973039941,5.91384745417357,0.0150223274651329,0.400842680180749
"Thumpd3",1.51442180474513e-07,1.7443026376819,5.89845939793079,0.0151541343431674,0.402644419364467
"H2afj",1.5135294496586e-07,1.74373847209378,5.89151025140303,0.0152140473078801,0.402644419364467
"Ndufa1",1.51026413117733e-07,1.74167165665837,5.8661167508551,0.0154350633659257,0.405232051265101
"Rpl15",1.51023839857081e-07,1.74165535387635,5.86591685312195,0.0154368162650339,0.405232051265101
"Srebf2",1.5080771974262e-07,1.74028529094794,5.8491402232589,0.015584663511538,0.407463541164566
"Rpl3",1.5060886458682e-07,1.73902320200613,5.83372503311773,0.015721798989615,0.409398171279773
"Rpl23a",1.50471685245169e-07,1.73815172988443,5.82310278843781,0.0158170189298704,0.410230202965119
"mt-Nd1",1.50297689266503e-07,1.73704539739302,5.80964363605826,0.0159385237261676,0.411734612910241
"Cox6b1",1.50041403083212e-07,1.7354138485211,5.78984743100366,0.0161189880428781,0.414430311799374
"Rps21",1.49968418501199e-07,1.73494878657577,5.78421609444186,0.0161707077244358,0.414430311799374
"Rps27rt",1.49771572331037e-07,1.73369351181263,5.7690415191242,0.0163109283399569,0.41637818644205
"Rpl7",1.49481325592126e-07,1.73184006765805,5.74670319439499,0.0165196304303481,0.420052092981871
"Hexb",1.49126738712131e-07,1.72957160811204,5.71947185011785,0.0167777765220741,0.424208926629435
"Tmcc3",1.49042430475268e-07,1.72903157409929,5.71300671466247,0.0168396731768524,0.424208926629435
"Rpl24",1.48988489028726e-07,1.72868591749401,5.70887215943221,0.016879380485872,0.424208926629435
"Cd14",1.48848911716314e-07,1.72779101265092,5.69818065178218,0.016982507634973,0.425152816622258
"Tbca",1.48517293318158e-07,1.72566196620188,5.67281914140564,0.0172297451894697,0.429683337725084
"Ubc",1.48365944968097e-07,1.72468894112216,5.66126312218312,0.017343628128498,0.430866225230579
"Unc93b1",1.47867669568996e-07,1.72147953572662,5.62330115847327,0.017723235625786,0.438616258769453
"Eif5a",1.47678296080229e-07,1.72025736523714,5.60890690646701,0.0178694067073075,0.440552217072936
"F11r",1.47517375467386e-07,1.71921777547662,5.59668985089736,0.0179944449579994,0.441954473892683
"Rpl4",1.47375926920794e-07,1.71830318422047,5.5859621097778,0.0181049852712517,0.442991413203003
"Sft2d1",1.4720925854292e-07,1.71722456634904,5.57333485342214,0.0182359973748192,0.443179536642109
"Adap2",1.47192301300394e-07,1.71711476700779,5.57205092673913,0.0182493732701177,0.443179536642109
